     0         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
 CHM_I  8.7584e-01  8.7919e-01  8.8044e-01  8.7624e-01  8.6163e-01  8.5560e-01  8.6516e-01  8.7015e-01  8.5508e-01  8.7732e-01  8.8013e-01  8.9556e-01  8.8167e-01  8.8295e-01  8.8024e-01  8.6973e-01
 CEM_I  8.7182e-01  8.7743e-01  8.8582e-01  8.6715e-01  8.3540e-01  8.6766e-01  8.6042e-01  8.5858e-01  8.4581e-01  8.7390e-01  8.8812e-01  8.9233e-01  8.9064e-01  8.7297e-01  8.7648e-01  8.7303e-01
 STL_I  8.5570e-01  8.7851e-01  8.7170e-01  8.5370e-01  8.0585e-01  8.3349e-01  8.3766e-01  8.4685e-01  8.3909e-01  8.6360e-01  8.7584e-01  8.6946e-01  8.4657e-01  8.4374e-01  8.5253e-01  8.3215e-01
 NFM_I  8.5859e-01  8.7705e-01  8.7185e-01  8.6174e-01  8.4205e-01  8.4069e-01  8.4901e-01  8.7768e-01  8.5670e-01  8.6423e-01  8.7932e-01  8.6177e-01  8.6244e-01  8.5824e-01  8.8041e-01  8.3838e-01
 ELC_I  9.0072e-01  0.0000e+00  8.3273e-01  9.2684e-01  0.0000e+00  9.2271e-01  9.3067e-01  9.3168e-01  9.2793e-01  9.3158e-01  9.2124e-01  9.5130e-01  9.5372e-01  9.4096e-01  9.3726e-01  9.4184e-01
 TRL_I  8.6889e-01  8.7143e-01  8.6958e-01  8.6905e-01  8.4452e-01  8.8073e-01  8.7611e-01  8.7533e-01  8.7584e-01  8.7301e-01  8.7541e-01  8.7964e-01  8.7857e-01  8.7636e-01  8.7548e-01  8.8643e-01
 TRA_I  8.7311e-01  8.6887e-01  8.5906e-01  8.6920e-01  8.5484e-01  8.7812e-01  8.7188e-01  8.6671e-01  8.7243e-01  8.6994e-01  8.6989e-01  8.7260e-01  8.7147e-01  8.6964e-01  8.6986e-01  8.7148e-01
 TRS_I  8.5472e-01  8.5730e-01  8.6990e-01  8.6788e-01  8.5890e-01  8.8432e-01  8.7986e-01  8.7647e-01  8.7758e-01  8.7986e-01  8.8059e-01  8.8296e-01  8.7715e-01  8.8011e-01  8.7532e-01  8.7702e-01
 OTS_I  8.8946e-01  9.0912e-01  9.0660e-01  8.9433e-01  8.7909e-01  8.7541e-01  9.0006e-01  9.1023e-01  8.9974e-01  8.9980e-01  9.0279e-01  9.0839e-01  9.1073e-01  9.0507e-01  9.0367e-01  9.0966e-01
 GOV_I  9.0878e-01  9.3267e-01  9.3244e-01  9.2477e-01  9.1242e-01  9.2485e-01  9.2297e-01  9.1894e-01  9.2403e-01  9.2305e-01  9.2204e-01  9.1999e-01  9.2057e-01  9.2817e-01  9.2517e-01  9.1889e-01

    16         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.7661e+00  1.1864e+00  1.6470e+00  1.2247e+00  1.4375e+00  4.0971e+00  1.5578e+00  2.1099e+00  1.8102e+00  7.2054e-01  1.6864e+00  1.4282e+00  1.5483e+00  1.3601e+00  1.1791e+00  1.7049e+00
   LAB  1.0000e+00  1.0485e+00  9.9267e-01  9.8947e-01  1.0353e+00  7.9682e-01  6.6022e-01  8.1732e-01  7.7943e-01  1.0017e+00  9.3798e-01  9.4600e-01  9.3043e-01  8.9449e-01  7.9902e-01  1.4318e+00
   CAP  8.1078e-01  8.5914e-01  7.9887e-01  7.7473e-01  8.6018e-01  6.5374e-01  9.8809e-01  7.1043e-01  7.5670e-01  8.6708e-01  8.1516e-01  9.5138e-01  9.7994e-01  8.2196e-01  9.8326e-01  5.3354e-01
   NAT  1.6278e+00  2.0096e+00  1.6044e+00  2.1947e+00  1.3536e+00  3.9087e+00  1.9234e+00  2.9515e+00  2.6999e+00  1.6698e+00  1.8354e+00  1.3907e+00  1.5707e+00  2.1181e+00  1.6696e+00  2.6179e+00
   AGF  9.7874e-01  9.9126e-01  9.3862e-01  9.4606e-01  9.8418e-01  1.1786e+00  1.0173e+00  1.1365e+00  1.0219e+00  9.1601e-01  1.0020e+00  9.4987e-01  9.7073e-01  9.2161e-01  8.9506e-01  1.0431e+00
   OIL  1.0446e+00  1.0417e+00  1.0215e+00  1.1244e+00  1.0204e+00  1.2804e+00  1.1538e+00  1.1981e+00  1.1438e+00  1.0686e+00  1.0648e+00  1.0542e+00  1.0718e+00  1.1125e+00  1.1229e+00  1.0400e+00
   GAS  9.2008e-01  9.2576e-01  1.0175e+00  1.0473e+00  9.3219e-01  1.0499e+00  1.0748e+00  1.2054e+00  8.6197e-01  9.8516e-01  9.9921e-01  1.0138e+00  9.4170e-01  1.0185e+00  1.1186e+00  9.9482e-01
   COL  1.0401e+00  1.2791e+00  1.0509e+00  1.1266e+00  1.0399e+00  1.2711e+00  1.1474e+00  1.1677e+00  1.1469e+00  1.0684e+00  1.0692e+00  1.0257e+00  1.0428e+00  1.1208e+00  1.0440e+00  1.1919e+00
   PTL  1.0299e+00  1.0004e+00  9.9618e-01  1.0819e+00  1.0732e+00  1.0822e+00  1.0933e+00  1.0766e+00  1.0273e+00  1.0348e+00  1.0224e+00  1.0385e+00  1.0189e+00  1.0706e+00  1.0784e+00  1.0009e+00
   MAN  9.1697e-01  9.0964e-01  8.9801e-01  8.9727e-01  9.3705e-01  7.9811e-01  8.7247e-01  8.1906e-01  8.5411e-01  9.4555e-01  8.9466e-01  9.2286e-01  9.0735e-01  8.7777e-01  8.9426e-01  8.7649e-01
   CHM  8.7482e-01  8.8651e-01  8.7422e-01  8.8714e-01  9.1085e-01  7.7235e-01  8.8115e-01  7.8079e-01  7.9896e-01  9.5857e-01  8.7100e-01  9.0387e-01  8.5133e-01  9.2181e-01  8.9170e-01  7.6672e-01
   CEM  8.9774e-01  8.8506e-01  8.9082e-01  8.8795e-01  9.2291e-01  7.6208e-01  8.9022e-01  7.6883e-01  8.1260e-01  9.7129e-01  8.7471e-01  9.0725e-01  8.7551e-01  8.8427e-01  8.8938e-01  8.3815e-01
   STL  8.8841e-01  8.6971e-01  8.8880e-01  8.8913e-01  8.9261e-01  7.5529e-01  8.8550e-01  7.5759e-01  7.8452e-01  9.8113e-01  8.6126e-01  8.8774e-01  8.1632e-01  8.8635e-01  8.8105e-01  7.5780e-01
   NFM  8.7543e-01  8.9941e-01  8.6027e-01  8.7990e-01  8.9468e-01  7.6966e-01  8.6299e-01  7.5568e-01  7.9660e-01  1.0028e+00  8.6203e-01  8.8945e-01  8.5496e-01  8.8502e-01  8.9586e-01  7.6213e-01
   ELC  7.9986e-01  9.5783e-01  8.8089e-01  8.9477e-01  9.3424e-01  8.8323e-01  9.7644e-01  8.5021e-01  8.5239e-01  9.4400e-01  9.1284e-01  9.5338e-01  9.5369e-01  9.7130e-01  9.5585e-01  9.4654e-01
   WND  8.1626e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  8.1496e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.1548e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.2574e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  8.1672e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  7.6245e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  7.3584e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  7.2439e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  8.2006e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  8.7327e-01  8.4661e-01  8.8336e-01  9.1380e-01  9.4330e-01  7.4985e-01  9.0800e-01  7.9116e-01  8.0636e-01  1.0557e+00  8.7883e-01  8.9394e-01  8.6620e-01  9.0194e-01  8.8184e-01  7.9694e-01
   TRA  8.3944e-01  8.8792e-01  8.8731e-01  9.2178e-01  9.3934e-01  7.6833e-01  9.4357e-01  7.9456e-01  8.0769e-01  1.0524e+00  8.7601e-01  8.7231e-01  8.4362e-01  8.9992e-01  8.7740e-01  7.9266e-01
   TRS  8.9415e-01  8.4437e-01  8.8316e-01  8.8436e-01  9.3054e-01  7.6137e-01  9.1062e-01  7.9408e-01  7.9251e-01  1.0494e+00  8.7837e-01  8.8705e-01  8.6673e-01  9.3107e-01  8.8015e-01  7.9941e-01
   OTS  9.2542e-01  8.9003e-01  9.0489e-01  8.8797e-01  9.4207e-01  7.6497e-01  8.6574e-01  7.7162e-01  7.8759e-01  9.3650e-01  8.7155e-01  9.3548e-01  9.2520e-01  8.6121e-01  9.0113e-01  7.4382e-01
   GOV  9.4755e-01  9.9814e-01  9.4075e-01  9.4108e-01  9.6873e-01  7.7168e-01  7.7059e-01  7.9643e-01  7.8673e-01  9.8678e-01  9.0810e-01  9.3729e-01  9.1924e-01  8.7287e-01  8.4745e-01  1.0502e+00
   INV  9.1558e-01  9.0195e-01  9.0263e-01  8.8786e-01  9.3389e-01  7.9022e-01  8.6785e-01  8.0173e-01  8.1308e-01  9.3196e-01  8.8155e-01  9.2341e-01  9.1291e-01  8.7247e-01  8.9211e-01  8.0064e-01
 AGF_I  9.6020e-01  9.6717e-01  9.7111e-01  9.5427e-01  9.7420e-01  9.6489e-01  9.7366e-01  9.5196e-01  9.7395e-01  9.7957e-01  9.6271e-01  9.4649e-01  9.5283e-01  9.4970e-01  9.3956e-01  9.5726e-01
 OIL_I  1.0673e+00  0.0000e+00  1.0604e+00  1.1249e+00  1.1017e+00  1.0992e+00  1.1070e+00  1.0969e+00  1.1028e+00  1.1025e+00  1.0571e+00  1.0595e+00  1.0353e+00  1.0829e+00  1.1033e+00  1.0323e+00
 GAS_I  1.0127e+00  9.2110e-01  9.2196e-01  9.8074e-01  1.0189e+00  1.0222e+00  9.9967e-01  0.0000e+00  0.0000e+00  9.9428e-01  9.9524e-01  1.0052e+00  9.9039e-01  1.0047e+00  9.8776e-01  9.8992e-01
 COL_I  1.0496e+00  1.0698e+00  1.0319e+00  1.0849e+00  1.1106e+00  1.1190e+00  1.1067e+00  1.0919e+00  1.1033e+00  1.0381e+00  1.0668e+00  1.0500e+00  1.0744e+00  1.0515e+00  1.0547e+00  1.1197e+00
 PTL_I  1.0211e+00  1.0159e+00  1.0245e+00  1.0589e+00  1.0556e+00  1.0547e+00  1.0639e+00  1.0558e+00  1.0594e+00  1.0311e+00  1.0199e+00  1.0276e+00  1.0159e+00  1.0331e+00  1.0453e+00  1.0064e+00
 MAN_I  8.6884e-01  8.9375e-01  8.9723e-01  8.7708e-01  8.4900e-01  8.6442e-01  8.6613e-01  8.7844e-01  8.6110e-01  8.8747e-01  8.8985e-01  8.9598e-01  9.0209e-01  8.8547e-01  8.8064e-01  8.8720e-01
 CHM_I  8.6803e-01  8.7202e-01  8.7336e-01  8.6842e-01  8.5280e-01  8.4637e-01  8.5639e-01  8.6192e-01  8.4602e-01  8.7002e-01  8.7278e-01  8.8924e-01  8.7485e-01  8.7574e-01  8.7269e-01  8.6212e-01
 CEM_I  8.6359e-01  8.6963e-01  8.7870e-01  8.5851e-01  8.2491e-01  8.5876e-01  8.5099e-01  8.4943e-01  8.3586e-01  8.6583e-01  8.8110e-01  8.8563e-01  8.8416e-01  8.6498e-01  8.6864e-01  8.6556e-01
 STL_I  8.4695e-01  8.7120e-01  8.6380e-01  8.4419e-01  7.9422e-01  8.2334e-01  8.2764e-01  8.3802e-01  8.2931e-01  8.5546e-01  8.6842e-01  8.6206e-01  8.3852e-01  8.3524e-01  8.4352e-01  8.2348e-01
 NFM_I  8.5033e-01  8.6988e-01  8.6411e-01  8.5307e-01  8.3249e-01  8.3069e-01  8.3919e-01  8.7036e-01  8.4756e-01  8.5622e-01  8.7176e-01  8.5368e-01  8.5462e-01  8.4959e-01  8.7277e-01  8.2936e-01
 ELC_I  8.9507e-01  0.0000e+00  8.2306e-01  9.2204e-01  0.0000e+00  9.1766e-01  9.2607e-01  9.2727e-01  9.2314e-01  9.2713e-01  9.1604e-01  9.4785e-01  9.5005e-01  9.3762e-01  9.3315e-01  9.3858e-01
 TRL_I  8.6088e-01  8.6360e-01  8.6163e-01  8.6106e-01  8.3489e-01  8.7354e-01  8.6873e-01  8.6782e-01  8.6836e-01  8.6537e-01  8.6793e-01  8.7254e-01  8.7136e-01  8.6903e-01  8.6800e-01  8.7974e-01
 TRA_I  8.6579e-01  8.6125e-01  8.5086e-01  8.6153e-01  8.4625e-01  8.7088e-01  8.6455e-01  8.5894e-01  8.6506e-01  8.6243e-01  8.6239e-01  8.6536e-01  8.6418e-01  8.6212e-01  8.6236e-01  8.6405e-01
 TRS_I  8.4590e-01  8.4852e-01  8.6200e-01  8.5984e-01  8.5021e-01  8.7726e-01  8.7271e-01  8.6913e-01  8.7021e-01  8.7270e-01  8.7342e-01  8.7603e-01  8.6982e-01  8.7290e-01  8.6782e-01  8.6956e-01
 OTS_I  8.8217e-01  9.0325e-01  9.0063e-01  8.8749e-01  8.7126e-01  8.6727e-01  8.9339e-01  9.0428e-01  8.9308e-01  8.9308e-01  8.9633e-01  9.0222e-01  9.0475e-01  8.9879e-01  8.9724e-01  9.0365e-01
 GOV_I  9.0353e-01  9.2859e-01  9.2832e-01  9.2030e-01  9.0671e-01  9.2022e-01  9.1835e-01  9.1403e-01  9.1949e-01  9.1850e-01  9.1741e-01  9.1530e-01  9.1584e-01  9.2405e-01  9.2077e-01  9.1408e-01

    17         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.8279e+00  1.1864e+00  1.7511e+00  1.2517e+00  1.4534e+00  4.3610e+00  1.5698e+00  2.2337e+00  1.8146e+00  7.0784e-01  1.7006e+00  1.4125e+00  1.5904e+00  1.3976e+00  1.2121e+00  1.8406e+00
   LAB  1.0000e+00  1.0582e+00  9.9638e-01  9.8917e-01  1.0385e+00  7.8251e-01  6.4770e-01  8.0686e-01  7.7346e-01  1.0063e+00  9.3772e-01  9.4784e-01  9.2569e-01  8.9115e-01  7.9492e-01  1.4689e+00
   CAP  8.0423e-01  8.5176e-01  7.8870e-01  7.6577e-01  8.5354e-01  6.4083e-01  9.8600e-01  6.9479e-01  7.4604e-01  8.6203e-01  8.0603e-01  9.4600e-01  9.7722e-01  8.1253e-01  9.7909e-01  5.1556e-01
   NAT  1.6839e+00  2.1018e+00  1.6582e+00  2.3092e+00  1.3796e+00  4.2347e+00  2.0171e+00  3.1384e+00  2.8716e+00  1.7263e+00  1.9086e+00  1.4318e+00  1.6291e+00  2.2242e+00  1.7431e+00  2.7444e+00
   AGF  9.7951e-01  9.9180e-01  9.3908e-01  9.4554e-01  9.8363e-01  1.1910e+00  1.0155e+00  1.1549e+00  1.0181e+00  9.1406e-01  1.0008e+00  9.4757e-01  9.7026e-01  9.1973e-01  8.9424e-01  1.0582e+00
   OIL  1.0518e+00  1.0477e+00  1.0265e+00  1.1383e+00  1.0231e+00  1.3113e+00  1.1685e+00  1.2154e+00  1.1612e+00  1.0769e+00  1.0726e+00  1.0601e+00  1.0796e+00  1.1243e+00  1.1349e+00  1.0464e+00
   GAS  9.1813e-01  9.2304e-01  1.0222e+00  1.0553e+00  9.2937e-01  1.0586e+00  1.0831e+00  1.2233e+00  8.6021e-01  9.8782e-01  1.0023e+00  1.0165e+00  9.3876e-01  1.0231e+00  1.1298e+00  9.9825e-01
   COL  1.0461e+00  1.3062e+00  1.0582e+00  1.1407e+00  1.0437e+00  1.2987e+00  1.1618e+00  1.1829e+00  1.1653e+00  1.0768e+00  1.0774e+00  1.0318e+00  1.0486e+00  1.1336e+00  1.0522e+00  1.2086e+00
   PTL  1.0352e+00  1.0034e+00  9.9911e-01  1.0921e+00  1.0819e+00  1.0923e+00  1.1032e+00  1.0854e+00  1.0340e+00  1.0408e+00  1.0272e+00  1.0439e+00  1.0231e+00  1.0793e+00  1.0873e+00  1.0050e+00
   MAN  9.1340e-01  9.0608e-01  8.9423e-01  8.9304e-01  9.3442e-01  7.8826e-01  8.6582e-01  8.1115e-01  8.4717e-01  9.4528e-01  8.9029e-01  9.2008e-01  9.0267e-01  8.7233e-01  8.9026e-01  8.7421e-01
   CHM  8.6930e-01  8.8158e-01  8.6909e-01  8.8235e-01  9.0700e-01  7.6137e-01  8.7475e-01  7.7105e-01  7.9045e-01  9.5893e-01  8.6616e-01  9.0012e-01  8.4492e-01  9.1960e-01  8.8704e-01  7.5924e-01
   CEM  8.9322e-01  8.7993e-01  8.8669e-01  8.8341e-01  9.1963e-01  7.5037e-01  8.8406e-01  7.5772e-01  8.0484e-01  9.7265e-01  8.7003e-01  9.0378e-01  8.6971e-01  8.7930e-01  8.8487e-01  8.3400e-01
   STL  8.8336e-01  8.6407e-01  8.8461e-01  8.8456e-01  8.8775e-01  7.4344e-01  8.7874e-01  7.4597e-01  7.7522e-01  9.8290e-01  8.5655e-01  8.8331e-01  8.0881e-01  8.8186e-01  8.7634e-01  7.4934e-01
   NFM  8.6985e-01  8.9568e-01  8.5426e-01  8.7504e-01  8.8976e-01  7.5839e-01  8.5567e-01  7.4416e-01  7.8788e-01  1.0055e+00  8.5676e-01  8.8494e-01  8.4847e-01  8.8030e-01  8.9074e-01  7.5384e-01
   ELC  7.9130e-01  9.5763e-01  8.7602e-01  8.9180e-01  9.3183e-01  8.8105e-01  9.7684e-01  8.4308e-01  8.4824e-01  9.4405e-01  9.1013e-01  9.5178e-01  9.5113e-01  9.7253e-01  9.5524e-01  9.4736e-01
   WND  8.0987e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  8.0854e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.1192e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.2263e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  8.0852e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  7.5267e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  7.2451e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  7.1162e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  8.1291e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  8.6743e-01  8.3934e-01  8.7912e-01  9.1077e-01  9.4127e-01  7.3766e-01  9.0271e-01  7.8115e-01  7.9916e-01  1.0627e+00  8.7513e-01  8.8999e-01  8.6021e-01  8.9833e-01  8.7781e-01  7.9040e-01
   TRA  8.3188e-01  8.8293e-01  8.8346e-01  9.1947e-01  9.3707e-01  7.5715e-01  9.3961e-01  7.8494e-01  8.0081e-01  1.0591e+00  8.7222e-01  8.6739e-01  8.3715e-01  8.9615e-01  8.7328e-01  7.8581e-01
   TRS  8.8950e-01  8.3718e-01  8.7893e-01  8.7969e-01  9.2775e-01  7.4988e-01  9.0556e-01  7.8444e-01  7.8537e-01  1.0559e+00  8.7416e-01  8.8244e-01  8.6086e-01  9.2962e-01  8.7599e-01  7.9250e-01
   OTS  9.2242e-01  8.8530e-01  9.0182e-01  8.8327e-01  9.3977e-01  7.5371e-01  8.5897e-01  7.5973e-01  7.7948e-01  9.3600e-01  8.6631e-01  9.3298e-01  9.2079e-01  8.5473e-01  8.9678e-01  7.3393e-01
   GOV  9.4538e-01  1.0029e+00  9.4041e-01  9.3863e-01  9.6799e-01  7.5898e-01  7.6096e-01  7.8519e-01  7.7970e-01  9.9005e-01  9.0557e-01  9.3680e-01  9.1443e-01  8.6743e-01  8.4316e-01  1.0591e+00
   INV  9.1191e-01  8.9792e-01  8.9906e-01  8.8294e-01  9.3105e-01  7.8004e-01  8.6103e-01  7.9204e-01  8.0541e-01  9.3079e-01  8.7653e-01  9.2026e-01  9.0840e-01  8.6647e-01  8.8730e-01  7.9314e-01
 AGF_I  9.5944e-01  9.6732e-01  9.7110e-01  9.5331e-01  9.7429e-01  9.6460e-01  9.7334e-01  9.5074e-01  9.7514e-01  9.7816e-01  9.6188e-01  9.4464e-01  9.5154e-01  9.4861e-01  9.3860e-01  9.5697e-01
 OIL_I  1.0751e+00  0.0000e+00  1.0673e+00  1.1377e+00  1.1127e+00  1.1097e+00  1.1183e+00  1.1074e+00  1.1140e+00  1.1133e+00  1.0643e+00  1.0666e+00  1.0413e+00  1.0922e+00  1.1144e+00  1.0382e+00
 GAS_I  1.0168e+00  9.1916e-01  9.2002e-01  9.8039e-01  1.0206e+00  1.0250e+00  1.0002e+00  0.0000e+00  0.0000e+00  9.9695e-01  9.9800e-01  1.0079e+00  9.9324e-01  1.0082e+00  9.8958e-01  9.9288e-01
 COL_I  1.0564e+00  1.0787e+00  1.0373e+00  1.0952e+00  1.1228e+00  1.1318e+00  1.1184e+00  1.1028e+00  1.1149e+00  1.0445e+00  1.0751e+00  1.0572e+00  1.0821e+00  1.0587e+00  1.0629e+00  1.1314e+00
 PTL_I  1.0258e+00  1.0203e+00  1.0294e+00  1.0665e+00  1.0632e+00  1.0621e+00  1.0720e+00  1.0634e+00  1.0672e+00  1.0367e+00  1.0246e+00  1.0326e+00  1.0200e+00  1.0387e+00  1.0516e+00  1.0105e+00
 MAN_I  8.6214e-01  8.8842e-01  8.9214e-01  8.7072e-01  8.4115e-01  8.5719e-01  8.5902e-01  8.7230e-01  8.5402e-01  8.8182e-01  8.8445e-01  8.9095e-01  8.9760e-01  8.7985e-01  8.7473e-01  8.8176e-01
 CHM_I  8.6168e-01  8.6618e-01  8.6759e-01  8.6196e-01  8.4533e-01  8.3853e-01  8.4899e-01  8.5504e-01  8.3834e-01  8.6421e-01  8.6700e-01  8.8442e-01  8.6948e-01  8.6996e-01  8.6660e-01  8.5591e-01
 CEM_I  8.5684e-01  8.6309e-01  8.7279e-01  8.5126e-01  8.1580e-01  8.5126e-01  8.4301e-01  8.4168e-01  8.2737e-01  8.5920e-01  8.7570e-01  8.8040e-01  8.7910e-01  8.5839e-01  8.6226e-01  8.5951e-01
 STL_I  8.3968e-01  8.6524e-01  8.5716e-01  8.3608e-01  7.8407e-01  8.1463e-01  8.1906e-01  8.3060e-01  8.2092e-01  8.4885e-01  8.6263e-01  8.5613e-01  8.3180e-01  8.2808e-01  8.3595e-01  8.1612e-01
 NFM_I  8.4364e-01  8.6408e-01  8.5777e-01  8.4559e-01  8.2431e-01  8.2208e-01  8.3067e-01  8.6431e-01  8.3968e-01  8.5005e-01  8.6598e-01  8.4709e-01  8.4821e-01  8.4231e-01  8.6639e-01  8.2175e-01
 ELC_I  8.9090e-01  0.0000e+00  8.1522e-01  9.1891e-01  0.0000e+00  9.1427e-01  9.2315e-01  9.2451e-01  9.2004e-01  9.2463e-01  9.1332e-01  9.4592e-01  9.4773e-01  9.3593e-01  9.3086e-01  9.3706e-01
 TRL_I  8.5437e-01  8.5718e-01  8.5510e-01  8.5446e-01  8.2665e-01  8.6774e-01  8.6276e-01  8.6180e-01  8.6236e-01  8.5921e-01  8.6189e-01  8.6689e-01  8.6560e-01  8.6311e-01  8.6197e-01  8.7447e-01
 TRA_I  8.6001e-01  8.5508e-01  8.4404e-01  8.5530e-01  8.3907e-01  8.6516e-01  8.5876e-01  8.5265e-01  8.5922e-01  8.5643e-01  8.5639e-01  8.5964e-01  8.5839e-01  8.5608e-01  8.5635e-01  8.5811e-01
 TRS_I  8.3856e-01  8.4115e-01  8.5558e-01  8.5325e-01  8.4305e-01  8.7174e-01  8.6709e-01  8.6323e-01  8.6432e-01  8.6708e-01  8.6777e-01  8.7063e-01  8.6398e-01  8.6721e-01  8.6180e-01  8.6360e-01
 OTS_I  8.7626e-01  8.9865e-01  8.9585e-01  8.8189e-01  8.6466e-01  8.6040e-01  8.8806e-01  8.9970e-01  8.8776e-01  8.8772e-01  8.9122e-01  8.9744e-01  9.0014e-01  8.9386e-01  8.9217e-01  8.9901e-01
 GOV_I  8.9984e-01  9.2538e-01  9.2505e-01  9.1685e-01  9.0177e-01  9.1667e-01  9.1492e-01  9.1028e-01  9.1613e-01  9.1511e-01  9.1399e-01  9.1190e-01  9.1233e-01  9.2114e-01  9.1755e-01  9.1034e-01

    18         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
