     0         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   PTL  3.5173e+03  3.0855e+02  3.7398e+02  1.7190e+02  1.0312e+03  2.9313e+03  6.7714e+02  5.5321e+02  5.5116e+01  3.8093e+02  6.1334e+02  2.9597e+03  7.3877e+02  1.6193e+03  2.4722e+02  1.0224e+03
   MAN  2.2219e+03  2.2028e+02  2.4276e+02  1.5590e+02  8.3361e+02  4.3193e+03  6.5129e+02  5.1605e+02  6.9318e+01  1.7939e+02  2.2517e+02  2.2789e+03  6.1924e+02  4.7469e+02  2.1352e+02  3.9099e+02
   CHM  9.3261e+02  6.6429e+01  8.3109e+01  3.1579e+01  4.2033e+02  1.8383e+03  2.0573e+02  2.1541e+02  1.1690e+01  9.0126e+01  9.2151e+01  8.2307e+02  1.8821e+02  2.2886e+02  7.5173e+01  1.8098e+02
   CEM  1.5917e+02  1.9312e+01  1.2496e+01  1.6466e+01  5.8569e+01  7.4173e+02  9.3156e+01  6.1925e+01  2.2153e+01  2.3528e+01  3.2130e+01  2.1120e+02  8.1932e+01  6.1731e+01  2.4970e+01  6.7151e+01
   STL  1.8582e+02  2.6468e+01  2.4338e+01  2.5995e+01  1.9516e+02  1.1363e+03  4.7351e+01  1.2098e+02  4.2216e+00  5.5188e+01  4.8257e+01  2.3407e+02  1.4023e+02  8.5937e+01  5.6202e+01  1.8935e+02
   NFM  1.4493e+02  6.9793e+00  3.3606e+01  7.5178e+01  5.1223e+01  3.4299e+02  2.5633e+01  4.6087e+01  4.7054e+00  1.8850e+01  3.3134e+01  1.3330e+02  4.3157e+01  4.7325e+01  3.9074e+01  1.4378e+02
   ELC  2.4688e+03  1.4014e+02  1.3976e+02  2.2459e+02  4.5796e+02  3.0327e+03  3.1017e+02  7.2871e+02  6.1394e+01  3.8779e+01  1.9232e+02  1.1353e+03  6.6747e+02  6.8036e+02  2.7321e+02  1.1131e+03
   WND  1.6901e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  3.8529e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  1.0428e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  3.3541e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  1.8837e+03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  2.2978e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  1.3486e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  1.6067e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  1.0076e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  1.1687e+03  1.1089e+02  8.6175e+01  5.1240e+01  2.7833e+02  5.7289e+02  1.7616e+02  1.3341e+02  3.5850e+01  1.1053e+02  1.6778e+02  8.5174e+02  2.3249e+02  2.8427e+02  1.0316e+02  3.2141e+02
   TRA  6.1708e+02  8.0740e-01  3.5684e+01  5.9555e+01  2.5653e+01  1.0618e+02  7.4050e+01  8.2856e+00  4.7827e+00  1.7389e+01  3.0346e+01  2.1805e+02  3.4418e+01  3.5224e+01  2.5839e+01  5.0559e+01
   TRS  6.6168e+01  2.4370e+00  1.1889e+01  7.3832e+00  4.5825e+01  2.9536e+02  7.2777e+01  3.4164e+01  5.2267e+00  1.5410e+01  1.8346e+01  2.1395e+02  2.8378e+01  6.4096e+01  1.1752e+01  2.6152e+01
   OTS  2.7509e+03  3.4546e+01  2.1807e+02  2.1335e+02  6.9639e+02  2.6257e+03  3.3032e+02  2.9105e+02  5.5162e+01  1.0835e+02  1.9416e+02  1.9854e+03  4.5386e+02  4.3886e+02  2.0421e+02  5.1192e+02
   GOV  9.8163e+02  1.1384e+01  7.8808e+01  3.8944e+01  2.5218e+02  4.9414e+02  6.5052e+01  2.5632e+01  1.1850e+01  2.0350e+01  4.1116e+01  4.5536e+02  9.8349e+01  1.2296e+02  4.5392e+01  1.7651e+02
   INV  1.0106e+03  8.6855e+01  8.4096e+01  8.2682e+01  3.2555e+02  1.2696e+03  1.4290e+02  1.9590e+02  2.6594e+01  4.7356e+01  9.1910e+01  7.4339e+02  1.5544e+02  2.3256e+02  7.8714e+01  1.7595e+02
 AGF_I  2.0724e+01  5.3887e+00  5.5659e+00  1.5690e+00  2.4446e+01  3.1505e+01  1.1400e+01  1.8326e+00  3.7081e+00  1.3169e+00  6.7778e+00  8.5452e+01  1.2677e+01  1.9960e+01  4.5958e+00  9.2940e+00
 OIL_I  7.6103e+01  0.0000e+00  3.0226e+00  2.4519e+00  2.4474e+01  3.6220e+01  1.4446e+01  1.2665e+01  1.4412e+00  2.3222e+00  6.5611e+00  8.0833e+01  2.5370e+01  4.9689e+00  3.1708e+00  7.1525e-01
 GAS_I  2.9304e+01  1.3345e+00  7.2691e-01  3.0065e-02  1.2855e+01  6.1716e+00  3.0467e+00  0.0000e+00  0.0000e+00  2.0100e+00  2.6546e+00  4.0523e+01  1.8312e+01  5.1775e+00  1.2797e-02  3.6646e+00
 COL_I  8.7535e-01  1.3765e-01  5.2178e-01  2.7061e-02  1.0970e+01  1.0940e+01  1.1791e+00  1.5033e+00  3.4135e-01  9.9084e-01  3.8488e-01  1.3963e+01  3.7669e+00  3.2505e+00  1.2155e-01  2.1670e+00
 PTL_I  3.9487e+02  5.0707e+01  4.2581e+01  4.2714e+01  1.7548e+02  2.5897e+02  1.9543e+02  2.8766e+01  4.0224e+01  3.7407e+01  1.0567e+02  6.7548e+02  1.2906e+02  1.3732e+02  8.7833e+01  1.9536e+01
 MAN_I  9.2149e+02  8.9841e+01  1.4325e+02  8.3855e+01  3.0302e+02  6.3312e+02  3.0113e+02  4.2641e+01  2.8365e+01  2.6064e+01  9.4811e+01  1.3791e+03  2.3000e+02  2.3930e+02  8.7673e+01  8.2210e+01
 CHM_I  2.1295e+02  3.9427e+01  4.8572e+01  2.8569e+01  7.4382e+01  3.0483e+02  1.1526e+02  2.5118e+01  1.5787e+01  2.4107e+01  4.7014e+01  5.0264e+02  9.6827e+01  8.8973e+01  3.4781e+01  2.7324e+01
 CEM_I  4.1996e+01  3.9366e+00  7.2574e+00  5.8847e+00  1.5027e+01  2.5666e+01  1.4825e+01  1.9954e+00  3.1886e+00  1.2270e+00  5.0559e+00  6.3261e+01  1.5726e+01  1.8151e+01  7.3378e+00  6.7445e+00
 STL_I  5.8439e+01  7.8633e+00  1.2283e+01  6.2288e+00  1.8098e+01  1.1510e+02  5.0477e+01  9.1720e+00  4.1712e+00  1.3574e+00  1.1363e+01  1.5827e+02  3.7333e+01  6.8234e+01  1.0964e+01  1.3596e+01
 NFM_I  5.3172e+01  5.2411e+00  1.1670e+01  7.6648e+00  3.7253e+01  9.2508e+01  3.3594e+01  2.7009e+01  2.5866e+00  2.4015e+00  3.4869e+00  1.4652e+02  1.7268e+01  3.5458e+01  6.1535e+00  4.7306e+00
 ELC_I  9.3396e+00  0.0000e+00  9.4916e+00  2.1341e-01  0.0000e+00  4.9773e+00  1.4633e+00  6.6394e-01  1.3760e-01  1.3883e+01  4.1234e+00  7.2441e+01  3.3213e+01  3.2391e+00  1.0105e+01  1.5939e+01
 TRL_I  7.0915e+01  2.7351e+00  6.8454e+00  6.9233e+00  1.8329e+01  3.2434e+01  1.4871e+01  1.8307e+00  1.0287e+00  1.4900e+00  7.0878e+00  1.5772e+02  1.8106e+01  1.4686e+01  4.9340e+00  1.2273e+01
 TRA_I  4.9090e+01  4.6155e+00  1.0228e+01  9.9054e+00  2.8655e+01  2.3827e+01  1.0376e+01  8.7894e-01  5.5901e+00  3.1784e+00  1.0121e+01  1.3196e+02  1.1288e+01  1.1569e+01  5.9676e+00  4.3990e+00
 TRS_I  5.5282e+00  2.5696e-01  1.6529e+00  2.5407e+00  1.4993e+01  1.1418e+01  7.0197e+00  4.4736e+00  8.8890e-01  2.2937e+00  3.5302e+00  6.4357e+01  3.9721e+00  5.1901e+00  1.3049e+00  1.4017e+00
 OTS_I  5.9396e+01  4.2550e+00  1.2890e+01  7.1809e+00  3.4863e+01  5.2957e+01  2.3729e+01  5.2179e+00  1.6619e+00  4.1332e+00  8.3365e+00  2.1172e+02  2.6482e+01  1.6875e+01  7.9299e+00  9.7968e+00
 GOV_I  1.1729e+01  6.8597e-01  1.3794e+00  8.6839e-01  3.6113e+00  3.3177e+00  1.4911e+00  2.9598e-01  2.0620e-01  4.5126e-01  1.0684e+00  1.5213e+01  1.8387e+00  6.0237e+00  9.7712e-01  1.1223e+00
 INV_H  4.8568e+01
 TRL_H  1.7263e+02
 TRA_H  9.8856e+01
 TRS_H  3.7289e+02

     3         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   LAB  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CAP  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NAT  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   AGF  2.4726e+02  3.2217e+01  3.6920e+01  3.7064e+01  7.3680e+01  6.1128e+02  7.3105e+01  1.8022e+02  2.8452e+01  6.0751e+01  7.0866e+01  2.1174e+02  1.3740e+02  1.3330e+02  5.3197e+01  1.7288e+02
   OIL  4.3220e+01  2.9908e+01  2.1846e+01  5.5917e+00  2.2044e-02  9.5318e+01  1.2446e+01  4.6926e+00  4.5500e-01  1.2574e+01  3.1760e+01  2.0467e+01  4.7694e+00  1.2702e+02  2.0564e+01  1.2687e+02
   GAS  1.0561e+02  2.5211e+01  4.2054e+01  9.4496e+00  1.5423e-01  9.2983e+01  1.8753e+01  6.3374e+00  1.3818e+00  8.2079e+00  2.9385e+01  3.5944e+01  1.4754e+01  5.9698e+01  2.5954e+01  1.1215e+02
   COL  2.4765e+01  1.8929e-03  1.5750e+00  8.5308e+00  7.0406e-03  1.8686e+02  2.6976e+00  3.8994e+00  5.0205e-02  4.5317e-02  1.2385e+00  4.7153e+00  1.6839e+01  7.2303e-01  1.0984e+01  2.3902e+01
   PTL  3.5142e+03  3.0853e+02  3.7380e+02  1.7180e+02  1.0307e+03  2.9203e+03  6.7725e+02  5.5285e+02  5.5098e+01  3.8091e+02  6.1311e+02  2.9589e+03  7.3799e+02  1.6191e+03  2.4726e+02  1.0194e+03
   MAN  2.1912e+03  2.2286e+02  2.4462e+02  1.5460e+02  8.2886e+02  4.2080e+03  6.6455e+02  5.0540e+02  6.8513e+01  1.8027e+02  2.2153e+02  2.2662e+03  6.0235e+02  4.8074e+02  2.1042e+02  3.7684e+02
   CHM  9.1690e+02  6.7738e+01  8.4361e+01  3.1348e+01  4.1601e+02  1.7788e+03  2.1305e+02  2.1025e+02  1.1515e+01  9.0664e+01  9.0421e+01  8.1512e+02  1.8090e+02  2.3478e+02  7.4042e+01  1.7196e+02
   CEM  1.5670e+02  1.9698e+01  1.2633e+01  1.6269e+01  5.7946e+01  7.1421e+02  9.7364e+01  6.0247e+01  2.1704e+01  2.3686e+01  3.1473e+01  2.0869e+02  7.8771e+01  6.2920e+01  2.4551e+01  6.4210e+01
   STL  1.8254e+02  2.7317e+01  2.4693e+01  2.5681e+01  1.9289e+02  1.0962e+03  4.9254e+01  1.1779e+02  4.1343e+00  5.5614e+01  4.7130e+01  2.3162e+02  1.3374e+02  8.7601e+01  5.5179e+01  1.8040e+02
   NFM  1.4223e+02  7.1142e+00  3.4061e+01  7.4058e+01  5.1185e+01  3.3244e+02  2.6329e+01  4.4957e+01  4.6338e+00  1.9006e+01  3.2448e+01  1.3272e+02  4.1601e+01  4.8207e+01  3.8445e+01  1.3720e+02
   ELC  2.3880e+03  1.4000e+02  1.3890e+02  2.2303e+02  4.5569e+02  3.0053e+03  3.0912e+02  7.2449e+02  6.1265e+01  3.8702e+01  1.9186e+02  1.1329e+03  6.6670e+02  6.7873e+02  2.7269e+02  1.1100e+03
   WND  1.6509e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  3.7855e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  1.0211e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  3.2862e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  1.8564e+03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  2.2634e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  1.3288e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  1.5825e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  9.6476e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  1.1542e+03  1.1534e+02  8.8160e+01  5.0634e+01  2.7534e+02  5.5326e+02  1.8537e+02  1.3050e+02  3.5304e+01  1.1153e+02  1.6403e+02  8.3960e+02  2.2291e+02  2.9065e+02  1.0110e+02  3.0674e+02
   TRA  6.0904e+02  8.1968e-01  3.6746e+01  5.8800e+01  2.5399e+01  1.0276e+02  7.8263e+01  8.1007e+00  4.7111e+00  1.7543e+01  2.9642e+01  2.1476e+02  3.2882e+01  3.5987e+01  2.5310e+01  4.8163e+01
   TRS  6.5298e+01  2.5175e+00  1.2176e+01  7.2908e+00  4.5341e+01  2.8518e+02  7.6164e+01  3.3401e+01  5.1527e+00  1.5546e+01  1.7980e+01  2.1102e+02  2.7202e+01  6.5922e+01  1.1516e+01  2.5032e+01
   OTS  2.7032e+03  3.5196e+01  2.2025e+02  2.1135e+02  6.9086e+02  2.5492e+03  3.4020e+02  2.8466e+02  5.4419e+01  1.0893e+02  1.9070e+02  1.9698e+03  4.4058e+02  4.4488e+02  2.0119e+02  4.9189e+02
   GOV  9.6278e+02  1.1624e+01  7.9594e+01  3.8614e+01  2.5012e+02  4.7984e+02  6.6733e+01  2.5085e+01  1.1707e+01  2.0458e+01  4.0454e+01  4.5181e+02  9.5492e+01  1.2458e+02  4.4731e+01  1.7094e+02
   INV  9.9979e+02  8.8337e+01  8.4465e+01  8.2250e+01  3.2447e+02  1.2392e+03  1.4555e+02  1.9216e+02  2.6366e+01  4.7555e+01  9.0723e+01  7.4080e+02  1.5232e+02  2.3496e+02  7.7926e+01  1.7038e+02
 AGF_I  2.0667e+01  5.3066e+00  5.4529e+00  1.5577e+00  2.3896e+01  3.0955e+01  1.1274e+01  1.8302e+00  3.6367e+00  1.2925e+00  6.6824e+00  8.4430e+01  1.2341e+01  1.9683e+01  4.5564e+00  9.0201e+00
 OIL_I  7.6509e+01  0.0000e+00  3.0257e+00  2.4784e+00  2.4725e+01  3.6473e+01  1.4574e+01  1.2746e+01  1.4570e+00  2.3306e+00  6.5525e+00  8.0738e+01  2.5036e+01  4.9964e+00  3.1957e+00  7.0490e-01
 GAS_I  2.9230e+01  1.3115e+00  7.0768e-01  2.9186e-02  1.2985e+01  6.2006e+00  3.0258e+00  0.0000e+00  0.0000e+00  2.0084e+00  2.6438e+00  3.9535e+01  1.8081e+01  5.1093e+00  1.2437e-02  3.6274e+00
 COL_I  8.6953e-01  1.3707e-01  5.1589e-01  2.7020e-02  1.0836e+01  1.0812e+01  1.1695e+00  1.4887e+00  3.3780e-01  9.8493e-01  3.8300e-01  1.3871e+01  3.7298e+00  3.2146e+00  1.2099e-01  2.1507e+00
 PTL_I  3.9453e+02  5.0657e+01  4.2544e+01  4.2681e+01  1.7527e+02  2.5869e+02  1.9518e+02  2.8752e+01  4.0214e+01  3.7358e+01  1.0553e+02  6.7493e+02  1.2893e+02  1.3722e+02  8.7789e+01  1.9492e+01
 MAN_I  9.2427e+02  8.9530e+01  1.4261e+02  8.4069e+01  3.0191e+02  6.3483e+02  3.0253e+02  4.2817e+01  2.8362e+01  2.6055e+01  9.4681e+01  1.3799e+03  2.2889e+02  2.3994e+02  8.7654e+01  8.1839e+01
 CHM_I  2.1517e+02  3.9061e+01  4.8174e+01  2.8660e+01  7.4796e+01  3.0632e+02  1.1638e+02  2.5212e+01  1.5871e+01  2.4179e+01  4.6993e+01  5.0259e+02  9.7730e+01  8.9027e+01  3.4716e+01  2.7540e+01
 CEM_I  4.2011e+01  3.9145e+00  7.2212e+00  5.8902e+00  1.4877e+01  2.5686e+01  1.4877e+01  1.9913e+00  3.1951e+00  1.2229e+00  5.0334e+00  6.2958e+01  1.5520e+01  1.8181e+01  7.3123e+00  6.6701e+00
 STL_I  5.8582e+01  7.7973e+00  1.2208e+01  6.2068e+00  1.7720e+01  1.1422e+02  5.0129e+01  9.1367e+00  4.1369e+00  1.3461e+00  1.1319e+01  1.5767e+02  3.6793e+01  6.7474e+01  1.0869e+01  1.3338e+01
 NFM_I  5.4031e+01  5.1650e+00  1.1564e+01  7.6606e+00  3.7364e+01  9.2557e+01  3.3762e+01  2.7030e+01  2.6108e+00  2.3951e+00  3.4781e+00  1.4803e+02  1.7377e+01  3.5691e+01  6.0980e+00  4.7290e+00
 ELC_I  9.2464e+00  0.0000e+00  9.2506e+00  2.1295e-01  0.0000e+00  4.9589e+00  1.4619e+00  6.6308e-01  1.3735e-01  1.3869e+01  4.1145e+00  7.2345e+01  3.3158e+01  3.2322e+00  1.0094e+01  1.5922e+01
 TRL_I  7.0515e+01  2.7083e+00  6.7776e+00  6.8433e+00  1.8059e+01  3.2141e+01  1.4718e+01  1.8149e+00  1.0195e+00  1.4771e+00  7.0233e+00  1.5607e+02  1.7917e+01  1.4537e+01  4.8869e+00  1.2268e+01
 TRA_I  4.8522e+01  4.5668e+00  1.0095e+01  9.7681e+00  2.8218e+01  2.3569e+01  1.0239e+01  8.6796e-01  5.5180e+00  3.1374e+00  9.9895e+00  1.3019e+02  1.1133e+01  1.1420e+01  5.8900e+00  4.3427e+00
 TRS_I  5.4664e+00  2.5450e-01  1.6330e+00  2.5100e+00  1.4804e+01  1.1300e+01  6.9279e+00  4.4179e+00  8.7804e-01  2.2674e+00  3.4895e+00  6.3596e+01  3.9226e+00  5.1298e+00  1.2896e+00  1.3864e+00
 OTS_I  5.9339e+01  4.2423e+00  1.2830e+01  7.1622e+00  3.4695e+01  5.2699e+01  2.3673e+01  5.2111e+00  1.6582e+00  4.1325e+00  8.3225e+00  2.1145e+02  2.6423e+01  1.6838e+01  7.9204e+00  9.8079e+00
 GOV_I  1.1722e+01  6.7826e-01  1.3641e+00  8.6184e-01  3.5789e+00  3.2941e+00  1.4801e+00  2.9410e-01  2.0470e-01  4.4773e-01  1.0613e+00  1.5116e+01  1.8260e+00  5.9665e+00  9.6948e-01  1.1170e+00
 INV_H  4.8341e+01
 TRL_H  1.7004e+02
 TRA_H  9.7743e+01
 TRS_H  3.6903e+02

     4         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   LAB  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CAP  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NAT  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   AGF  2.4266e+02  3.1772e+01  3.6413e+01  3.6531e+01  7.2758e+01  6.0786e+02  7.3026e+01  1.8137e+02  2.8866e+01  6.1454e+01  7.1573e+01  2.0845e+02  1.3518e+02  1.3255e+02  5.2369e+01  1.7319e+02
   OIL  4.3004e+01  2.9880e+01  2.1832e+01  5.6102e+00  2.1922e-02  9.5791e+01  1.2473e+01  4.6931e+00  4.5616e-01  1.2637e+01  3.1853e+01  2.0478e+01  4.7782e+00  1.2763e+02  2.0550e+01  1.2710e+02
   GAS  1.0475e+02  2.5173e+01  4.2063e+01  9.4568e+00  1.5324e-01  9.2577e+01  1.8776e+01  6.3453e+00  1.3797e+00  8.2122e+00  2.9383e+01  3.5949e+01  1.4715e+01  5.9765e+01  2.6029e+01  1.1209e+02
   COL  2.4383e+01  1.8765e-03  1.5741e+00  8.5498e+00  6.9950e-03  1.8704e+02  2.7002e+00  3.8962e+00  5.0338e-02  4.5649e-02  1.2410e+00  4.7098e+00  1.6840e+01  7.2574e-01  1.0967e+01  2.4030e+01
   PTL  3.5111e+03  3.0845e+02  3.7358e+02  1.7166e+02  1.0298e+03  2.9095e+03  6.7719e+02  5.5220e+02  5.5041e+01  3.8069e+02  6.1279e+02  2.9593e+03  7.3745e+02  1.6187e+03  2.4722e+02  1.0168e+03
   MAN  2.1486e+03  2.2030e+02  2.4207e+02  1.5376e+02  8.2269e+02  4.1261e+03  6.6084e+02  4.9718e+02  6.8143e+01  1.8051e+02  2.2040e+02  2.2532e+03  5.9590e+02  4.7898e+02  2.0864e+02  3.7210e+02
   CHM  8.9569e+02  6.6768e+01  8.3351e+01  3.1213e+01  4.1097e+02  1.7357e+03  2.1144e+02  2.0608e+02  1.1344e+01  9.0657e+01  8.9728e+01  8.0711e+02  1.7822e+02  2.3402e+02  7.3451e+01  1.6903e+02
   CEM  1.5332e+02  1.9411e+01  1.2497e+01  1.6159e+01  5.7243e+01  6.9436e+02  9.6353e+01  5.8836e+01  2.1319e+01  2.3700e+01  3.1216e+01  2.0628e+02  7.7607e+01  6.2652e+01  2.4338e+01  6.3225e+01
   STL  1.7812e+02  2.6893e+01  2.4430e+01  2.5506e+01  1.9044e+02  1.0676e+03  4.8847e+01  1.1523e+02  4.0897e+00  5.5637e+01  4.6767e+01  2.2932e+02  1.3144e+02  8.7276e+01  5.4673e+01  1.7710e+02
   NFM  1.3849e+02  7.0228e+00  3.3616e+01  7.3457e+01  5.0982e+01  3.2478e+02  2.6156e+01  4.4048e+01  4.5890e+00  1.9030e+01  3.2191e+01  1.3209e+02  4.1060e+01  4.8104e+01  3.8124e+01  1.3463e+02
   ELC  2.3046e+03  1.3984e+02  1.3828e+02  2.2167e+02  4.5350e+02  2.9759e+03  3.0850e+02  7.1765e+02  6.1110e+01  3.8534e+01  1.9102e+02  1.1308e+03  6.6529e+02  6.7737e+02  2.7227e+02  1.1066e+03
   WND  1.6026e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  3.6989e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.9262e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
